number,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
928,Hartlepool,Hartlepool,54.6861,-1.2125,United Kingdom,GB,GBR,Hartlepool,admin,,1826069842
929,Warrington,Warrington,53.3833,-2.6,United Kingdom,GB,GBR,Warrington,admin,,1826261547
930,Merthyr Tudful,Merthyr Tudful,51.75,-3.3833,United Kingdom,GB,GBR,Merthyr Tydfil,admin,,1826737367
931,Salford,Salford,53.4833,-2.2667,United Kingdom,GB,GBR,Salford,admin,,1826868550
932,Hertford,Hertford,51.8,-0.0667,United Kingdom,GB,GBR,Hertfordshire,admin,,1826912872
933,Koper,Koper,45.5469,13.7294,Slovenia,SI,SVN,Koper,admin,,1705478862
934,Å»abbar,Zabbar,35.8761,14.535,Malta,MT,MLT,Å»abbar,admin,,1470317969
935,Caernarfon,Caernarfon,53.15,-4.2667,United Kingdom,GB,GBR,Gwynedd,admin,,1826011275
936,Walsall,Walsall,52.6,-2,United Kingdom,GB,GBR,Walsall,admin,,1826655696
937,Tallaght,Tallaght,53.2878,-6.3411,Ireland,IE,IRL,South Dublin,admin,,1372547040
938,Swieqi,Swieqi,35.9225,14.48,Malta,MT,MLT,Swieqi,admin,,1470279940
939,Ballymena,Ballymena,54.8612,-6.2763,United Kingdom,GB,GBR,Mid and East Antrim,admin,,1826020355
940,Å kofja Loka,Skofja Loka,46.1672,14.3089,Slovenia,SI,SVN,Å kofja Loka,admin,,1705743622
941,Hwlffordd,Hwlffordd,51.8017,-4.9708,United Kingdom,GB,GBR,Pembrokeshire,admin,,1826514766
942,Wrecsam,Wrecsam,53.05,-3,United Kingdom,GB,GBR,Wrexham,admin,,1826879983
943,Magherafelt,Magherafelt,54.7543,-6.6094,United Kingdom,GB,GBR,Mid Ulster,admin,,1826490342
944,DomÅ¾ale,Domzale,46.1381,14.5978,Slovenia,SI,SVN,DomÅ¾ale,admin,,1705822721
945,Belfast,Belfast,54.5968,-5.9254,United Kingdom,GB,GBR,Belfast,admin,,1826325087
946,Kraljevo,Kraljevo,43.7259,20.6896,Serbia,RS,SRB,Kraljevo,admin,,1688625234
947,Lisburn,Lisburn,54.5099,-6.0404,United Kingdom,GB,GBR,Lisburn and Castlereagh,admin,,1826667481
948,Pen-y-Bont ar Ogwr,Pen-y-Bont ar Ogwr,51.5058,-3.5772,United Kingdom,GB,GBR,Bridgend,admin,,1826587515
949,Wicklow,Wicklow,52.975,-6.0494,Ireland,IE,IRL,Wicklow,admin,,1372662642
950,Kalkara,Kalkara,35.8892,14.5328,Malta,MT,MLT,Kalkara,admin,,1470563392
951,Cospicua,Cospicua,35.8856,14.5275,Malta,MT,MLT,Bormla,admin,,1470541461
952,Newry,Newry,54.178,-6.3381,United Kingdom,GB,GBR,"Newry, Mourne and Down",admin,,1826243852
953,Strabane,Strabane,54.8224,-7.4684,United Kingdom,GB,GBR,Derry and Strabane,admin,,1826843663
954,Dagenham,Dagenham,51.55,0.1667,United Kingdom,GB,GBR,Barking and Dagenham,admin,,1826363543
955,Ravne na KoroÅ¡kem,Ravne na Koroskem,46.5431,14.9692,Slovenia,SI,SVN,Ravne na KoroÅ¡kem,admin,,1705757622
956,Northallerton,Northallerton,54.3333,-1.4333,United Kingdom,GB,GBR,North Yorkshire,admin,,1826697671
957,Clonmel,Clonmel,52.355,-7.7039,Ireland,IE,IRL,Tipperary,admin,,1372974181
958,Leskovac,Leskovac,42.9976,21.9445,Serbia,RS,SRB,Leskovac,admin,,1688752541
959,Wexford,Wexford,52.3342,-6.4575,Ireland,IE,IRL,Wexford,admin,,1372349451
960,Bromley,Bromley,51.4,0.05,United Kingdom,GB,GBR,Bromley,admin,,1826385764
961,Marsaskala,Marsaskala,35.8669,14.5619,Malta,MT,MLT,Marsaskala,admin,,1470808916
962,Downpatrick,Downpatrick,54.3269,-5.7113,United Kingdom,GB,GBR,"Newry, Mourne and Down",admin,,1826860584
963,UÅ¾ice,Uzice,43.8582,19.8441,Serbia,RS,SRB,UÅ¾ice,admin,,1688591624
964,Dumbarton,Dumbarton,55.95,-4.5667,United Kingdom,GB,GBR,West Dunbartonshire,admin,,1826077098
965,Antrim,Antrim,54.7129,-6.2085,United Kingdom,GB,GBR,Antrim and Newtownabbey,admin,,1826477610
966,Esch-sur-Alzette,Esch-sur-Alzette,49.4958,5.9806,Luxembourg,LU,LUX,Esch-sur-Alzette,admin,,1442192663
967,Lija,Lija,35.9006,14.4464,Malta,MT,MLT,Lija,admin,,1470862409
968,Victoria,Victoria,36.0444,14.2397,Malta,MT,MLT,Rabat (Ghawdex),admin,,1470128499
969,Wakefield,Wakefield,53.7,-1.4833,United Kingdom,GB,GBR,Wakefield,admin,,1826013112
970,Izola,Izola,45.5369,13.6619,Slovenia,SI,SVN,Izola,admin,,1705476087
971,Huddersfield,Huddersfield,53.65,-1.7833,United Kingdom,GB,GBR,Kirklees,admin,,1826672445
972,Å»ejtun,Zejtun,35.8558,14.5331,Malta,MT,MLT,Å»ejtun,admin,,1470320205
973,Velenje,Velenje,46.3592,15.1103,Slovenia,SI,SVN,Velenje,admin,,1705929589
974,Stafford,Stafford,52.8,-2.1,United Kingdom,GB,GBR,Staffordshire,admin,,1826088347
975,Ennis,Ennis,52.8436,-8.9864,Ireland,IE,IRL,Clare,admin,,1372255646
976,Poole,Poole,50.7167,-2,United Kingdom,GB,GBR,Poole,admin,,1826379738
977,Jagodina,Jagodina,43.9791,21.2583,Serbia,RS,SRB,Jagodina,admin,,1688452613
978,Bexleyheath,Bexleyheath,51.45,0.15,United Kingdom,GB,GBR,Bexley,admin,,1826858601
979,Gateshead,Gateshead,54.945,-1.6175,United Kingdom,GB,GBR,Gateshead,admin,,1826635849
980,Halifax,Halifax,53.7167,-1.85,United Kingdom,GB,GBR,Calderdale,admin,,1826413776
981,Naas,Naas,53.2158,-6.6669,Ireland,IE,IRL,Kildare,admin,,1372985945
982,Fontana,Fontana,36.0375,14.2361,Malta,MT,MLT,Fontana,admin,,1470427419
983,Paola,Paola,35.8731,14.4989,Malta,MT,MLT,Paola,admin,,1470416994
984,Banbridge,Banbridge,54.3509,-6.267,United Kingdom,GB,GBR,"Armagh, Banbridge and Craigavon",admin,,1826331367
985,XgÄ§ajra,Xghajra,35.8856,14.5475,Malta,MT,MLT,XgÄ§ajra,admin,,1470535936
986,ToruÅ„,Torun,53.0358,18.6048,Poland,PL,POL,Kujawsko-Pomorskie,admin,,1616267221
987,Newtownabbey,Newtownabbey,54.6691,-5.9044,United Kingdom,GB,GBR,Antrim and Newtownabbey,admin,,1826392182
988,Iklin,Iklin,35.9092,14.4522,Malta,MT,MLT,Iklin,admin,,1470330332
989,Alloa,Alloa,56.1167,-3.8,United Kingdom,GB,GBR,Clackmannanshire,admin,,1826126712
990,Slovenske Konjice,Slovenske Konjice,46.3367,15.4258,Slovenia,SI,SVN,Slovenske Konjice,admin,,1705506460
991,Vranje,Vranje,42.556,21.9002,Serbia,RS,SRB,Vranje,admin,,1688474456
992,Solothurn,Solothurn,47.2066,7.5166,Switzerland,CH,CHE,Solothurn,admin,,1756650126
993,Chichester,Chichester,50.8333,-0.7833,United Kingdom,GB,GBR,West Sussex,admin,,1826696164
994,Stirling,Stirling,56.1167,-3.95,United Kingdom,GB,GBR,Stirling,admin,,1826517007
995,MeÅ¾ica,Mezica,46.5214,14.8544,Slovenia,SI,SVN,MeÅ¾ica,admin,,1705607524
996,Usk,Usk,51.7025,-2.9042,United Kingdom,GB,GBR,Monmouthshire,admin,,1826007615
997,Aarau,Aarau,47.3896,8.0524,Switzerland,CH,CHE,Aargau,admin,,1756722157
998,Blackburn,Blackburn,53.75,-2.4833,United Kingdom,GB,GBR,Blackburn with Darwen,admin,,1826802533
999,Valjevo,Valjevo,44.272,19.8874,Serbia,RS,SRB,Valjevo,admin,,1688926375
1000,Wallsend,Wallsend,54.9914,-1.5597,United Kingdom,GB,GBR,North Tyneside,admin,,1826171317
1001,Elgin,Elgin,57.65,-3.3333,United Kingdom,GB,GBR,Moray,admin,,1826386055
1002,Mold,Mold,53.1667,-3.1333,United Kingdom,GB,GBR,Flintshire,admin,,1826650301
1003,Swords,Swords,53.4597,-6.2181,Ireland,IE,IRL,Fingal,admin,,1372755688
1004,Celje,Celje,46.2361,15.2675,Slovenia,SI,SVN,Celje,admin,,1705563326
1005,Cookstown,Cookstown,54.6428,-6.7452,United Kingdom,GB,GBR,Mid Ulster,admin,,1826277161
1006,Kirkop,Kirkop,35.8422,14.4853,Malta,MT,MLT,Kirkop,admin,,1470075119
1007,Trim,Trim,53.555,-6.7917,Ireland,IE,IRL,Meath,admin,,1372676556
1008,Hugh Town,Hugh Town,49.9146,-6.3143,United Kingdom,GB,GBR,Isles of Scilly,admin,,1826252332
1009,Pembroke,Pembroke,35.9306,14.4764,Malta,MT,MLT,Pembroke,admin,,1470802229
1010,GorzÃ³w Wielkopolski,Gorzow Wielkopolski,52.7368,15.2288,Poland,PL,POL,Lubuskie,admin,,1616788025
1011,Å abac,Sabac,44.7538,19.6876,Serbia,RS,SRB,Å abac,admin,,1688640421
1012,Bolton,Bolton,53.5833,-2.4333,United Kingdom,GB,GBR,Bolton,admin,,1826628353
1013,Kamnik,Kamnik,46.2197,14.6094,Slovenia,SI,SVN,Kamnik,admin,,1705864078
1014,Radlje ob Dravi,Radlje ob Dravi,46.6142,15.2264,Slovenia,SI,SVN,Radlje ob Dravi,admin,,1705478193
1015,Carrick on Shannon,Carrick on Shannon,53.9469,-8.09,Ireland,IE,IRL,Leitrim,admin,,1372960774
1016,Attard,Attard,35.8897,14.4425,Malta,MT,MLT,Attard,admin,,1470765022
1017,Solihull,Solihull,52.4167,-1.7833,United Kingdom,GB,GBR,Solihull,admin,,1826720500
1018,Newtown Saint Boswells,Newtown Saint Boswells,55.5833,-2.6833,United Kingdom,GB,GBR,"Scottish Borders, The",admin,,1826157453
1019,Clydach Vale,Clydach Vale,51.6267,-3.4761,United Kingdom,GB,GBR,Rhondda Cynon Taff,admin,,1826644016
1020,Rapla,Rapla,59.0072,24.7928,Estonia,EE,EST,Raplamaa,admin,,1233013333
1021,Marsa,Marsa,35.8792,14.4953,Malta,MT,MLT,Marsa,admin,,1470720892
1022,Armagh,Armagh,54.3481,-6.6496,United Kingdom,GB,GBR,"Armagh, Banbridge and Craigavon",admin,,1826000010
1023,Tullamore,Tullamore,53.2739,-7.4889,Ireland,IE,IRL,Offaly,admin,,1372035774
1024,Valmiera,Valmiera,57.5387,25.4257,Latvia,LV,LVA,Valmiera,admin,,1428524787
1025,Kranj,Kranj,46.2411,14.3617,Slovenia,SI,SVN,Kranj,admin,,1705842003
1026,Dungannon,Dungannon,54.5033,-6.7643,United Kingdom,GB,GBR,Mid Ulster,admin,,1826799961
1027,Coleraine,Coleraine,55.1349,-6.6687,United Kingdom,GB,GBR,Causeway Coast and Glens,admin,,1826465785
1028,Conwy,Conwy,53.2833,-3.8333,United Kingdom,GB,GBR,Conwy,admin,,1826011797
1029,Grosuplje,Grosuplje,45.9556,14.6589,Slovenia,SI,SVN,Grosuplje,admin,,1705847148
